Session Num,Phrase Num,Selection Num,Click Num,Phrase Text,Typed Text,Target,Selection,Clock Period (s),Click Time Relative (s),Click Time Absolute (s),Dead Time (s)
4,2.0,8.0,2,sad more who easy bumpy ,with more who easy bumpy .,.,.,4.912,-0.0289,1642617563.572,5.462000131607056
4,2.0,8.0,3,sad more who easy bumpy ,with more who easy bumpy .,.,.,4.912,0.024,1642617566.373,2.800999879837036
4,2.0,9.0,1,sad more who easy bumpy ,with more who easy bumpy ..,.,.,4.912,-0.0579,1642617569.385,3.01200008392334
4,2.0,9.0,2,sad more who easy bumpy ,with more who easy bumpy ..,.,.,4.912,-0.1108,1642617574.056,4.671000003814697
4,2.0,9.0,3,sad more who easy bumpy ,with more who easy bumpy ..,.,.,4.912,-0.0199,1642617576.834,2.7780001163482666
5,1.0,1.0,1,do bumpy big give with ,do ,do,23,4.912,0.026,1642619448.483,0
5,1.0,1.0,2,do bumpy big give with ,do ,do,23,4.912,-0.0618,1642619451.136,2.6529998779296875
5,1.0,1.0,3,do bumpy big give with ,do ,do,23,4.912,0.008,1642619453.909,2.7730000019073486
5,1.0,2.0,1,do bumpy big give with ,do bumpy ,bumpy,63,4.912,-0.012,1642619458.24,4.331000089645386
5,1.0,2.0,2,do bumpy big give with ,do bumpy ,bumpy,63,4.912,-0.013,1642619463.713,5.4730000495910645
5,1.0,3.0,1,do bumpy big give with ,do bumpy big ,big,34,4.912,0.055,1642619474.601,10.888000011444092
5,1.0,3.0,2,do bumpy big give with ,do bumpy big ,big,34,4.912,0.062,1642619477.448,2.8469998836517334
5,1.0,4.0,1,do bumpy big give with ,do bumpy big give ,give,32,4.912,-0.005,1642619489.091,11.64300012588501
5,1.0,4.0,2,do bumpy big give with ,do bumpy big give ,give,32,4.912,0.1638,1642619494.678,5.586999893188477
5,1.0,5.0,1,do bumpy big give with ,do bumpy big give with ,with,70,4.912,-0.0589,1642619497.836,3.1579999923706055
5,1.0,5.0,2,do bumpy big give with ,do bumpy big give with ,with,70,4.912,0.0969,1642619499.308,1.4720001220703125
5,1.0,5.0,3,do bumpy big give with ,do bumpy big give with ,with,70,4.912,0.037,1642619502.117,2.809000015258789
6,1.0,1.0,1,turn eat scared bad with ,turn ,turn,49,4.912,0.039,1642630912.338,0
6,1.0,1.0,2,turn eat scared bad with ,turn ,turn,49,4.912,-0.0369,1642630915.063,2.7249999046325684
6,1.0,2.0,1,turn eat scared bad with ,turn eat ,eat,30,4.912,0.022,1642630921.768,6.704999923706055
6,1.0,2.0,2,turn eat scared bad with ,turn eat ,eat,30,4.912,0.023,1642630924.587,2.819000005722046
6,1.0,3.0,1,turn eat scared bad with ,turn eat scared ,scared,68,4.912,-0.0299,1642630939.057,14.47000002861023
6,1.0,3.0,2,turn eat scared bad with ,turn eat scared ,scared,68,4.912,0.0999,1642630955.628,16.57100009918213
6,1.0,4.0,1,turn eat scared bad with ,turn eat scared bad ,bad,27,4.912,0.1188,1642630963.571,7.943000078201294
6,1.0,4.0,2,turn eat scared bad with ,turn eat scared bad ,bad,27,4.912,-0.0968,1642630968.93,5.358999967575073
6,1.0,5.0,1,turn eat scared bad with ,turn eat scared bad with ,with,70,4.912,-0.0698,1642630972.024,3.0939998626708984
6,1.0,5.0,2,turn eat scared bad with ,turn eat scared bad with ,with,70,4.912,-0.0868,1642630975.973,3.949000120162964
6,1.0,6.0,1,turn eat scared bad with ,turn eat scared bad with .,.,.,4.912,-0.009,1642631012.213,36.24000000953674
6,1.0,6.0,2,turn eat scared bad with ,turn eat scared bad with .,.,.,4.912,0.016,1642631013.56,1.3469998836517334
6,1.0,7.0,1,turn eat scared bad with ,turn eat scared bad with ..,.,.,4.912,0.0749,1642631016.661,3.1010000705718994
6,1.0,7.0,2,turn eat scared bad with ,turn eat scared bad with ..,.,.,4.912,0.003,1642631019.452,2.7909998893737793
6,1.0,7.0,3,turn eat scared bad with ,turn eat scared bad with ..,.,.,4.912,-0.013,1642631022.173,2.7210001945495605
7,1.0,1.0,1,play play give me don8t ,play ,play,64,4.912,0.2017,1644428604.039,0
7,1.0,1.0,2,play play give me don8t ,play ,play,64,4.912,-0.1477,1644428605.966,1.9270000457763672
7,1.0,1.0,3,play play give me don8t ,play ,play,64,4.912,0.061,1644428608.915,2.9489998817443848
7,1.0,2.0,1,play play give me don8t ,play play ,play,64,4.912,0.0899,1644428613.458,4.542999982833862
7,1.0,2.0,2,play play give me don8t ,play play ,play,64,4.912,0.0909,1644428619.24,5.7820000648498535
7,1.0,3.0,1,play play give me don8t ,play play give ,give,32,4.912,0.1078,1644428625.608,6.368000030517578
7,1.0,3.0,2,play play give me don8t ,play play give ,give,32,4.912,0.071,1644428631.395,5.786999940872192
7,1.0,4.0,1,play play give me don8t ,play play give me ,me,19,4.912,-0.0329,1644428633.144,1.749000072479248
7,1.0,4.0,2,play play give me don8t ,play play give me ,me,19,4.912,0.1857,1644428639.082,5.937999963760376
7,1.0,5.0,1,play play give me don8t ,play play give me don8t ,don8t,21,4.912,0.1518,1644428645.375,6.292999982833862
7,1.0,5.0,2,play play give me don8t ,play play give me don8t ,don8t,21,4.912,0.1049,1644428646.889,1.5139999389648438
7,1.0,6.0,1,play play give me don8t ,play play give me don8t .,.,.,4.912,0.059,1644428650.113,3.2239999771118164
7,1.0,6.0,2,play play give me don8t ,play play give me don8t .,.,.,4.912,0.1458,1644428653.174,3.061000108718872
